
RECORD:;Start date :; 15/12/2020  16:21:21 ;End date :; 15/12/2020  16:22:34 ;Time [hh:mm:ss]:;00:01:12;Frequency [Hz] :;100;Period [ms] :;10.0;Numbers of points :;7296;Sensor number :;3;

;Sensor No1;;;;;;;;;;;;;;;Sensor No2;;;;;;;;;;;;;;;Sensor No3;;;;;;;;;;;;;;;

Time [s];AccX_0 [g];AccY_0 [g];AccZ_0 [g];GyrX_0 [deg/s];GyrY_0 [deg/s];GyrZ_0 [deg/s];AngRX_0 [deg];AngRY_0 [deg];AngRZ_0 [deg];AngCX_0 [deg];AngCY_0 [deg];AngCZ_0 [deg];AccAX_0 [deg/s2];AccAY_0 [deg/s2];AccAZ_0 [deg/s2];AccX_1 [g];AccY_1 [g];AccZ_1 [g];GyrX_1 [deg/s];GyrY_1 [deg/s];GyrZ_1 [deg/s];AngRX_1 [deg];AngRY_1 [deg];AngRZ_1 [deg];AngCX_1 [deg];AngCY_1 [deg];AngCZ_1 [deg];AccAX_1 [deg/s2];AccAY_1 [deg/s2];AccAZ_1 [deg/s2];AccX_2 [g];AccY_2 [g];AccZ_2 [g];GyrX_2 [deg/s];GyrY_2 [deg/s];GyrZ_2 [deg/s];AngRX_2 [deg];AngRY_2 [deg];AngRZ_2 [deg];AngCX_2 [deg];AngCY_2 [deg];AngCZ_2 [deg];AccAX_2 [deg/s2];AccAY_2 [deg/s2];AccAZ_2 [deg/s2]
38,210;1,03;-0,0;0,46;-3,64;0,84;-4,2;-1,7051992;69,93287;9,681095;2,557291;-37,498573;1,6668739;-17,499996;633,5;-35,000004;0,94;-0,07;-0,48;-5,53;-18,13;11,13;12,086585;60,727947;26,314047;3,175972;-19,912457;0,3234253;6,9999933;-280,00003;-164,5;-0,19;0,99;0,21;-2,03;2,24;-5,88;-153,61679;69,63179;-46,871277;6,2634277;9,549896;-1,0653801;-27,999998;154,00002;73,500015
38,220;1,02;0,01;0,46;-4,2;7,28;-4,27;-1,7443992;69,97347;9,638745;2,518815;-37,484924;1,6218367;-38,49999;616,0;31,499994;0,95;-0,08;-0,46;-5,88;-18,62;9,03;12,029535;60,544197;26,414846;3,115838;-20,116768;0,4174595;0,0;227,49997;-238,00002;-0,2;0,99;0,24;-2,52;3,64;-5,81;-153,63954;69,661194;-46,929726;6,281723;9,56282;-1,1111488;-35,000004;52,5;31,500006
38,230;1,02;-0,0;0,45;-4,41;13,16;-3,57;-1,7874492;70,075676;9,5995455;2,4764895;-37,409676;1,5799484;-56,00002;500,50003;115,5;0,97;-0,08;-0,45;-5,53;-13,58;6,37;11,972486;60,383198;26,491846;3,0557022;-20,298328;0,48768997;70,00001;731,50006;-203,0;-0,21;0,97;0,26;-2,73;3,29;-5,25;-153,66579;69,69585;-46,985027;6,2965546;9,580986;-1,1537628;70,0;10,49999;31,500006
38,240;1,02;-0,01;0,45;-5,32;17,29;-1,96;-1,8360993;70,22793;9,571896;2,4285636;-37,284378;1,5496111;-38,5;339,50006;150,5;0,97;-0,08;-0,46;-4,48;-3,99;4,97;11,922436;60,29535;26,548546;3,0025673;-20,406738;0,53762436;185,5;1025,5;-161,0;-0,22;0,97;0,26;-1,12;3,85;-5,18;-153,68504;69,731544;-47,037178;6,318344;9,600204;-1,1932335;115,5;77,0;-21,000004
38,250;1,02;-0,02;0,45;-5,18;19,95;-0,56;-1,8885993;70,41413;9,559296;2,3767881;-37,12513;1,5343227;-20,99998;255,49994;161,0;0,97;-0,08;-0,46;-1,82;6,93;3,15;11,890936;60,31005;26,589146;2,9679813;-20,412605;0,571455;175,0;1004,5;-154,0;-0,23;0,98;0,23;-0,42;4,83;-5,67;-153,69275;69,77495;-47,091427;6,351715;9,627121;-1,2347946;-17,500002;38,5;-45,50002
38,260;1,02;-0,03;0,45;-5,74;22,4;1,26;-1,9431993;70,62588;9,562796;2,3229122;-36,94034;1,5351343;-63,00001;206,49997;70,0;0,97;-0,08;-0,47;-0,98;16,1;1,89;11,876936;60,4252;26,614346;2,9508972;-20,318008;0,5898876;77,00001;700,0;-98,00001;-0,22;0,98;0,23;-1,47;4,62;-6,09;-153,7022;69,8222;-47,150227;6,3833313;9,65789;-1,2809143;-59,500004;-59,499992;-73,49999
38,270;1,02;-0,03;0,44;-6,44;24,08;0,84;-2,0040994;70,85828;9,573296;2,2627368;-36,7349;1,5429459;-105,00002;255,50003;-122,50001;0,95;-0,07;-0,48;-0,28;20,93;1,19;11,870636;60,61035;26,629745;2,9415112;-20,153427;0,5985184;31,5;381,49997;-73,5;-0,21;0,98;0,23;-1,61;3,64;-7,14;-153,71759;69,863495;-47,216377;6,4089966;9,682705;-1,3343773;-115,5;-10,500002;-210,0
38,280;1,02;-0,03;0,42;-7,84;27,51;-1,19;-2,0754993;71,11623;9,571546;2,1920607;-36,5039;1,5385084;-97,99998;318,50006;-203,0;0,94;-0,07;-0,49;-0,35;23,73;0,42;11,867486;60,833652;26,637796;2,935276;-19,95068;0,5998039;-3,4999998;220,5;-31,500004;-0,21;0,98;0,23;-3,78;4,41;-10,29;-153,74454;69,90375;-47,303528;6,423111;9,706474;-1,4088478;-178,49998;101,5;-280,0
38,290;1,03;-0,03;0,41;-8,4;30,45;-3,22;-2,1566992;71,40603;9,549496;2,1115856;-36,24106;1,5137701;-129,50002;318,50006;-157,50002;0,92;-0,07;-0,51;-0,35;25,34;0,56;11,863986;61,079002;26,642696;2,928691;-19,725899;0,5979347;24,500002;157,49998;28,000004;-0,21;0,96;0,22;-5,18;5,67;-12,74;-153,78934;69,95415;-47,41868;6,419388;9,740391;-1,5113106;-38,50001;87,5;-188,99998
38,300;1,03;-0,03;0,4;-10,43;33,88;-4,34;-2,2508492;71,72768;9,511696;2,0181599;-35,946358;1,4732828;-133,00005;367,49994;-94,50001;0,92;-0,07;-0,52;0,14;26,88;0,98;11,862936;61,340103;26,650396;2,9245558;-19,485352;0,5988674;49,000004;154,0;73,5;-0,21;0,96;0,22;-4,55;6,16;-14,07;-153,83798;70,0133;-47,552727;6,411789;9,783058;-1,632679;34,999992;-59,500004;-111,99999
38,310;1,04;-0,03;0,39;-11,06;37,8;-5,11;-2,3582993;72,086075;9,464446;1,9114342;-35,614914;1,4233456;-38,499977;405,99997;-31,499983;0,91;-0,07;-0,52;0,63;28,42;2,03;11,866786;61,616604;26,665447;2,9253206;-19,229412;0,60715294;66,5;66,5;98,00001;-0,2;0,97;0,24;-4,48;4,48;-14,98;-153,88313;70,0665;-47,697975;6,4076996;9,819778;-1,7652435;7,000017;-62,99999;-111,99999
38,320;1,04;-0,04;0,39;-11,2;42,0;-4,97;-2,4695992;72,48508;9,414046;1,8008585;-35,242867;1,3702564;-27,999973;489,99997;42,000008;0,9;-0,07;-0,52;1,47;28,21;2,94;11,877286;61,899754;26,690298;2,9327354;-18,966824;0,6252346;70,0;-122,50004;80,50001;-0,21;0,98;0,24;-4,41;4,9;-16,31;-153,92758;70,113396;-47,854424;6,404312;9,850193;-1,909008;-80,50001;-21,000004;-129,50002
38,330;1,04;-0,02;0,37;-11,62;47,6;-4,27;-2,5836992;72,933075;9,3678465;1,6874828;-34,821823;1,3213692;-21,000004;629,99994;52,49999;0,89;-0,07;-0,51;2,03;25,97;3,64;11,894786;62,170654;26,723198;2,9471502;-18,716484;0,6513672;20,999998;-255,49994;108,50001;-0,22;0,99;0,23;-6,09;4,06;-17,57;-153,98009;70,158195;-48,023823;6,392868;9,8785095;-2,0657234;-129,50002;-101,500015;-115,50007
38,340;1,05;-0,02;0,38;-11,62;54,6;-3,92;-2,6998992;73,44408;9,326897;1,5720072;-34,337776;1,277731;-10,500002;920,5002;70,00001;0,87;-0,07;-0,49;1,89;23,1;5,11;11,914386;62,416004;26,766949;2,963664;-18,491695;0,68834877;-20,999998;-293,99997;178,5;-0,22;0,98;0,23;-7,0;2,87;-18,62;-154,04553;70,19285;-48,204773;6,3684998;9,896679;-2,2339897;-146,99998;-136,5;-129,50002
38,350;1,03;-0,03;0,39;-11,83;66,01;-2,87;-2,8171492;74,04713;9,292947;1,4554815;-33,76168;1,2410936;104,99998;1519,0002;171,5;0,88;-0,05;-0,49;1,61;20,09;7,21;11,931886;62,631954;26,828548;2,9780798;-18,296307;0,74318314;-38,5;-248,50006;224,0;-0,23;1,01;0,26;-9,03;1,33;-20,16;-154,12569;70,21385;-48,398674;6,3293915;9,901199;-2,415207;-154,0;-136,49998;-59,49993
38,360;0,99;-0,05;0,4;-9,52;84,98;-0,49;-2,9238992;74,80208;9,276147;1,3494558;-33,03369;1,2216053;563,5;1823,5001;353,5;0,89;-0,04;-0,51;1,12;18,13;9,59;11,945536;62,823055;26,912548;2,9886436;-18,125767;0,8204136;59,5;55,999947;276,5;-0,22;0,93;0,27;-10,08;0,14;-19,81;-154,22124;70,2212;-48,598522;6,2749176;9,892063;-2,6023712;77,0;-45,500004;27,999973
38,370;0,95;-0,07;0,38;-0,56;102,48;4,2;-2,9742992;75,73938;9,294697;1,2997801;-32,123337;1,2374678;1050,0;1484,0;504,0;0,93;-0,02;-0,55;2,8;21,21;12,74;11,965136;63,019756;27,024199;3,0051584;-17,949627;0,9252987;287,00003;518,00006;311,49997;-0,24;0,93;0,25;-7,49;0,42;-19,6;-154,30908;70,224;-48,79557;6,228134;9,87838;-2,7867355;133,0;52,500004;-56,000042
38,380;0,9;-0,08;0,39;11,48;114,66;9,59;-2,9196992;76,82508;9,3636465;1,355104;-31,064583;1,303729;791,00006;1018,49976;497,00003;1,0;-0,03;-0,56;6,86;28,49;15,82;12,013435;63,268257;27,166998;3,050374;-17,721687;1,0613308;350,0;525,0;269,49997;-0,26;0,92;0,25;-7,42;1,19;-20,93;-154,38364;70,23205;-48,99822;6,194626;9,869949;-2,9767036;133,0;-98,0;-133,0
38,390;0,83;-0,06;0,41;15,26;122,85;14,14;-2,7859993;78,012634;9,482297;1,4895287;-29,903992;1,4196911;70,00003;535,49994;248,50002;1,06;-0,02;-0,53;9,8;31,71;18,13;12,096735;63,569256;27,336748;3,1305876;-17,44125;1,2243118;276,50003;17,50002;185,50006;-0,28;0,91;0,24;-4,83;-1,54;-22,26;-154,44489;70,2303;-49,21417;6,1744537;9,851719;-3,179966;217,00002;-357,0;-118,99996
38,400;0,83;-0,0;0,35;12,88;125,37;14,56;-2,6452992;79,25373;9,625797;1,6309526;-28,68985;1,560504;-392,00003;-94,49997;-77,0;1,13;-0,03;-0,49;12,39;28,84;19,53;12,207685;63,872005;27,525047;3,238453;-17,159061;1,4058456;111,99999;-654,49994;-13,999939;-0,29;0,91;0,23;-3,08;-5,95;-23,31;-154,48444;70,19285;-49,44202;6,175949;9,797783;-3,3951378;105,0;-535,5;-55,999947
38,410;0,84;0,04;0,33;7,42;120,96;12,6;-2,5437992;80,48538;9,761598;1,7331774;-27,485153;1,6936159;-591,5;-385,00024;-161,00002;1,16;-0,02;-0,45;12,04;18,62;17,85;12,329836;64,10931;27,711946;3,3575182;-16,942322;1,5859756;-98,00001;-815,50006;-364,00003;-0,26;0,9;0,21;-2,73;-12,25;-23,38;-154,51349;70,101845;-49,675472;6,187973;9,690296;-3,615902;119,0;-857,5001;10,499954
38,420;0,83;0,03;0,3;1,05;117,67;11,34;-2,501449;81,678535;9,881298;1,7762513;-26,318954;1,8106289;-399,0;-70,00008;-84,000015;1,14;0,0;-0,46;10,43;12,53;12,25;12,442186;64,26505;27,862446;3,4667835;-16,807137;1,7297077;-171,50002;-63,00001;-689,50006;-0,23;0,95;0,22;-0,7;-23,1;-23,1;-154,53064;69,925095;-49,90787;6,2118835;9,497063;-3,8356209;84,00001;-1039,5001;-80,50003
38,430;0,83;-0,02;0,29;-0,56;119,56;10,92;-2,498999;82,864685;9,992599;1,7794261;-25,15976;1,91924;129,50002;231,00014;90,999985;1,04;-0,01;-0,4;8,61;17,36;4,06;12,537386;64,414505;27,943996;3,558897;-16,678246;1,8044891;90,999985;717,5;-703,5;-0,23;1,01;0,18;-1,05;-33,04;-24,99;-154,53938;69,644394;-50,148323;6,2442017;9,199879;-4,063385;-346,50003;-1155,0;-227,49997
38,440;0,84;-0,07;0,21;3,64;122,29;13,16;-2,4835992;84,07394;10,112999;1,7955499;-23,977463;2,036953;623,0;378,00027;269,49997;0,99;-0,05;-0,4;12,25;26,88;-1,82;12,6416855;64,635704;27,955196;3,6601124;-16,477608;1,8089237;189,00005;1921,5;-423,49997;-0,19;1,0;0,15;-7,63;-46,2;-27,65;-154,58278;69,24819;-50,411522;6,241867;8,787197;-4,313904;-532,0;-1686,9999;-322,00003
38,450;0,82;-0,08;0,18;11,9;127,12;16,31;-2,4058993;85,320984;10,260349;1,8739746;-22,757378;2,1816149;570,5;640,50024;234,50003;0,93;-0,08;-0,42;12,39;55,79;-4,41;12,764886;65,04906;27,924046;3,7802267;-16,084816;1,7710037;-133,0;4245,5005;-195,99998;-0,12;0,97;0,18;-11,69;-66,78;-31,43;-154,67938;68,68329;-50,70692;6,1863403;8,205807;-4,596615;-287,0;-1421,0001;-293,99997
38,460;0,8;-0,04;0,2;15,05;135,1;17,85;-2,2711494;86,63208;10,4311495;2,0094488;-21,473228;2,3497276;-66,5;913,4999;-3,4999847;0,88;-0,06;-0,37;9,59;111,79;-5,74;12,874786;65,886955;27,873295;3,887042;-15,267479;1,7134857;-77,0;5064,5;-115,5;-0,04;0,94;0,19;-13,37;-74,62;-33,53;-154,80469;67,97629;-51,03172;6,1020813;7,4823265;-4,9087334;-66,500046;-535,49994;-279,99994
38,470;0,77;0,01;0,16;10,57;145,39;16,24;-2,1430495;88,03453;10,6016;2,138273;-20,097725;2,5174904;-353,50003;941,4993;-164,5;0,86;-0,04;-0,32;10,85;157,08;-6,72;12,976986;67,23131;27,810995;3,9861574;-13,94368;1,6444206;339,49997;3412,4998;-112,000015;0,07;0,93;0,16;-13,02;-77,49;-37,03;-154,93663;67,21574;-51,384518;6,0112;6,7052917;-5,248852;108,50001;-111,99989;-416,5001
38,480;0,75;0,02;0,15;7,98;153,93;14,56;-2,0502994;89,53113;10,7556;2,2317474;-18,62809;2,6688023;-192,5;486,4998;-150,50002;0,85;-0,03;-0,3;16,38;180,04;-7,98;13,113136;68,91691;27,737495;4,1192217;-12,278648;1,5641518;696,50006;727,9999;-168,00002;0,13;0,9;0,14;-11,2;-76,86;-41,86;-155,05772;66,443985;-51,77897;5,9311676;5,917057;-5,630615;409,50003;34,999847;-458,50012
38,490;0,75;0,02;0,16;6,72;155,12;13,23;-1,9767994;91,07638;10,89455;2,3059716;-17,109795;2,8050642;-451,5;-279,99954;-129,50002;0,85;-0,04;-0,32;24,78;171,64;-10,08;13,318936;70,67531;27,647196;4,3219366;-10,540802;1,4670849;563,50006;-1676,5;-262,49997;0,21;0,87;0,19;-4,83;-76,79;-46,2;-155,13788;65,675735;-52,21927;5,8920746;5,132324;-6,058235;700,0;325,50012;-419,9999
38,500;0,74;0,04;0,15;-1,05;148,33;11,97;-1,9484494;92,59363;11,020551;2,335046;-15,619499;2,9283762;-710,5;-657,99945;-202,99998;0,84;-0,07;-0,36;27,65;146,51;-13,23;13,581086;72,26606;27,530645;4,5810003;-8,970619;1,3437672;-7,000065;-2681,0002;-199,5;0,25;0,86;0,22;2,8;-70,35;-50,26;-155,14803;64,94003;-52,70157;5,923004;4,3801384;-6,5278473;651,0;1512,0001;-115,49988
38,510;0,73;0,04;0,09;-7,49;141,96;9,17;-1,9911494;94,045074;11,12625;2,2930703;-14,195007;3,0313883;-409,5;-612,5;-227,50002;0,81;-0,09;-0,36;24,64;118,02;-14,07;13,842536;73,58871;27,394146;4,839366;-7,6685333;1,2005005;-241,5;-2141,9998;10,499954;0,24;0,87;0,21;8,19;-46,55;-48,51;-155,09308;64,35553;-53,19542;6,018997;3,7791557;-7,009018;311,49997;1662,5;370,9999
38,520;0,75;0,01;0,06;-9,24;136,08;7,42;-2,0747995;95,43527;11,2092;2,2101445;-12,831764;3,1116495;97,99998;-791,00037;-87,5;0,8;-0,09;-0,34;22,82;103,67;-13,02;14,079836;74,69716;27,258696;5,07358;-6,5806427;1,058281;-80,49994;-1053,5;164,5;0,16;0,99;0,14;9,03;-37,1;-42,84;-155,00697;63,93728;-53,65217;6,146179;3,3444176;-7,453079;-171,49997;1106,0;700,0
38,530;0,79;-0,03;0,02;-5,53;126,14;7,42;-2,1486495;96,74637;11,2834;2,137019;-11,547623;3,1831617;451,5;-892,49994;45,499992;0,79;-0,07;-0,35;23,03;96,95;-10,78;14,309086;75,70026;27,139696;5,2997456;-5,5981064;0,9325161;-34,999943;-276,49994;262,50003;0,17;1,05;0,09;4,76;-24,43;-34,51;-154,93802;63,629627;-54,038918;6,25618;3,0202866;-7,8271484;-483,0;888,99994;563,50006
38,540;0,8;-0,06;-0,01;-0,21;118,23;8,33;-2,1773496;97,968216;11,362149;2,1090431;-10,352737;3,259223;448,0;-545,99994;98,00001;0,77;-0,03;-0,38;22,12;98,14;-7,77;14,534836;76,675705;27,046946;5,5224094;-4,643219;0,83299637;-210,00005;168,00003;290,5;0,21;1,13;0,02;-0,63;-19,32;-31,57;-154,91737;63,410877;-54,369316;6,3179016;2,7850494;-8,144859;-735,0;-168,00003;-52,500153
38,550;0,82;-0,06;-0,07;3,43;115,22;9,38;-2,1612496;99,13547;11,450699;2,1258674;-9,212433;3,3450842;364,00003;-294,00024;87,5;0,74;-0,0;-0,39;18,83;100,31;-4,97;14,739586;77,66795;26,983246;5,7240744;-3,6715317;0,7625294;-423,50006;42,0002;266,0;0,31;1,04;0,08;-9,94;-27,79;-35,56;-154,97023;63,175327;-54,704967;6,3061066;2,53302;-8,467827;-588,0;-700,0;-392,00003
38,560;0,84;-0,05;-0,05;7,07;112,35;10,08;-2,1087496;100,273315;11,547998;2,1790912;-8,101532;3,4396963;161,0;-213,50021;48,999977;0,73;0,02;-0,37;13,65;98,98;-2,45;14,901986;78,664406;26,946146;5,8833904;-2,695633;0,71866417;-416,5;-444,49997;171,5;0,41;0,95;0,2;-12,39;-33,32;-39,41;-155,08188;62,869778;-55,07982;6,235504;2,210987;-8,829998;-154,00005;423,50006;-483,0
38,570;0,85;-0,01;-0,05;6,65;110,95;10,36;-2,0401497;101,38982;11,650198;2,248416;-7,0119934;3,5392075;6,9999933;35,00023;59,500027;0,72;0,03;-0,4;10,5;91,42;-1,54;15,022737;79,61641;26,926195;6,001055;-1,7641983;0,6919441;-80,499985;-819,00024;28,000004;0,36;0,95;0,21;-13,02;-19,32;-45,22;-155,20892;62,60658;-55,502968;6,149536;1,9313049;-9,240459;185,5;903,0;-31,500053
38,580;0,82;0,02;-0,06;7,21;113,05;11,27;-1,9708496;102,50982;11,758348;2,31844;-5,9189453;3,6446705;189,00002;322,00012;73,500015;0,73;0,03;-0,46;12,04;82,6;-1,89;15,135437;80,48651;26,909044;6,11067;-0,91464996;0,668026;185,5;-1084,9999;-122,50001;0,33;0,92;0,21;-8,68;-15,26;-40,04;-155,31743;62,433678;-55,929268;6,0820923;1,7419243;-9,654079;511,00003;1095,5;528,5
38,590;0,82;0,09;-0,12;10,43;117,39;11,83;-1,8826497;103,66202;11,873849;2,4073646;-4,793701;3,7574825;-80,50001;269,49997;-73,500015;0,76;0,03;-0,46;14,21;69,72;-3,99;15,266687;81,24811;26,879644;6,2388344;-0,17362213;0,6318569;157,49998;-1165,4999;-150,50002;0,3;0,81;0,27;-2,8;2,59;-34,65;-155,37483;62,370327;-56,30272;6,06575;1,6620865;-10,014843;700,0;675,5;458,5
38,600;0,83;0,12;-0,07;5,6;118,44;9,8;-1,8024997;104,84117;11,981998;2,4882383;-3,6415024;3,8629446;-553,00006;-97,999954;-276,5;0,82;-0,03;-0,47;15,19;59,29;-4,9;15,413688;81,89316;26,835194;6,3827505;0,45087433;0,5806408;-255,49998;-1039,5001;-77,000015;0,21;0,87;0,27;5,32;-1,75;-30,87;-155,36223;62,374527;-56,630318;6,1194153;1,649807;-10,3297615;665,0;-112,0;500,50012
38,610;0,86;0,08;-0,1;-0,63;115,43;6,3;-1,7776496;106,01052;12,062498;2,5138133;-2,4991074;3,940755;-469,00003;-196,00029;-304,5;0,85;-0,12;-0,48;9,1;48,93;-5,53;15,535138;82,43426;26,783043;6,501115;0,971405;0,5217209;-413,00003;-360,49997;-101,49999;0,17;0,87;0,26;10,5;0,35;-24,64;-155,28313;62,367527;-56,907867;6,2395782;1,6263199;-10,594624;216,99998;672,0;626,50006
38,620;0,87;0,04;-0,17;-3,78;114,52;3,71;-1,7996997;107,16027;12,112548;2,492487;-1,3763123;3,9881172;-77,00001;20,999908;-119,00001;0,83;-0,17;-0,49;6,93;52,08;-6,93;15,615288;82,93931;26,720743;6,5781794;1,4559021;0,45265388;115,49998;1070,9999;-227,49998;0,15;0,96;0,21;9,66;11,69;-18,34;-155,18233;62,427727;-57,12277;6,381439;1,6700401;-10,7968445;-150,50002;297,50003;678,99994
38,630;0,91;0,04;-0,21;-2,17;115,85;3,92;-1,8294497;108,31212;12,150698;2,4634619;-0,25141144;4,0235796;227,50002;70,00008;77,0;0,8;-0,16;-0,51;11,41;70,35;-10,08;15,706987;83,55146;26,635693;6,666795;2,047493;0,36083794;559,99994;1725,4998;-399,0;0,16;1,04;0,11;7,49;6,3;-11,06;-155,09657;62,517677;-57,269768;6,508255;1,7435112;-10,931164;-353,5;-395,5;409,50003
38,640;0,89;0,04;-0,19;0,77;115,92;5,25;-1,8364496;109,47097;12,1965475;2,4571862;0,8804779;4,066741;262,5;-27,999878;55,999996;0,76;-0,07;-0,52;18,13;86,59;-14,91;15,854688;84,33616;26,510742;6,811409;2,8116226;0,22911835;497,00003;983,49994;-427,00006;0,27;1,17;0,02;2,59;3,78;-10,15;-155,04617;62,568077;-57,375816;6,599716;1,7774239;-11,024525;-647,5;-675,5;-419,99994
38,650;0,88;0,01;-0,2;3,08;115,29;5,04;-1,8171996;110,62702;12,247997;2,4771605;2,0095825;4,1155033;385,00003;-62,999725;-115,5;0,73;0,03;-0,53;21,35;90,02;-18,62;16,052088;85,21921;26,343092;7,005724;3,674118;0,05470276;157,50008;-682,4997;-479,50003;0,39;1,13;0,12;-5,46;-7,21;-19,46;-155,06052;62,550926;-57,523865;6,6264343;1,7437935;-11,159893;-206,50002;-752,5;-1218,0
